#	Title	Skip To My Lou
#	Title	Hugh Martin and Ralph Blane - Skip To My Lou.xml
1	1	2	7	4
2	2	2.75	4	4
3	2.75	3	4	4
4	3	3.5	0	4
5	3.5	4	0	4
6	4	4.5	4	4
7	4.5	4.75	4	4
8	4.75	5	4	4
9	5	6	7	4
10	6	6.75	2	4
11	6.75	7	2	4
12	7	7.5	11	3
13	7.5	8	11	3
14	8	8.5	2	4
15	8.5	8.75	2	4
16	8.75	9	2	4
17	9	10	5	4
18	10	10.75	4	4
19	10.75	11	4	4
20	11	11.5	0	4
21	11.5	12	0	4
22	12	12.5	4	4
23	12.5	12.75	4	4
24	12.75	13	4	4
25	13	13.5	7	4
26	14	14.5	2	4
27	14.5	14.75	4	4
28	14.75	15	5	4
29	15	15.5	4	4
30	15.5	16	2	4
31	16	16.75	0	4
32	16.75	17	0	4
33	17	18	0	4
34	18	19	0	4
35	20	20.5	5	4
36	20.5	20.75	5	4
37	20.75	21	5	4
38	21	21.25	1	4
39	21.25	21.5	1	4
40	21.5	22	1	4
41	22	22.25	5	4
42	22.25	22.5	5	4
43	22.5	22.75	5	4
44	22.75	23	5	4
45	23	24	8	4
46	24	24.5	3	4
47	24.5	24.75	3	4
48	24.75	25	3	4
49	25	25.25	0	4
50	25.25	25.5	0	4
51	25.5	26	0	4
52	26	26.25	3	4
53	26.25	26.5	3	4
54	26.5	26.75	3	4
55	26.75	27	3	4
56	27	28	6	4
57	28	28.5	5	4
58	28.5	28.75	5	4
59	28.75	29	5	4
60	29	29.25	1	4
61	29.25	29.5	1	4
62	29.5	30	1	4
63	30	30.25	5	4
64	30.25	30.5	5	4
65	30.5	30.75	5	4
66	30.75	31	5	4
67	31	31.75	8	4
68	31.75	32	8	4
69	32	32.5	3	4
70	32.5	32.75	5	4
71	32.75	33	6	4
72	33	33.5	5	4
73	33.5	34	3	4
74	34	34.75	1	4
75	34.75	35	1	4
76	35	36	1	4
77	36	37	1	4
78	38	38.5	2	4
79	38.5	39	2	4
80	39	39.5	4	4
81	39.5	40	6	4
82	40	40.5	2	4
83	40.5	41	6	4
84	41	41.5	4	4
85	41.75	42	9	3
86	42	42.5	2	4
87	42.5	43	2	4
88	43	43.5	4	4
89	43.5	44	6	4
90	44	44.75	2	4
91	44.75	45	1	4
92	45	45.5	1	4
93	45.75	46	9	3
94	46	46.5	2	4
95	46.5	47	2	4
96	47	47.5	4	4
97	47.5	48	6	4
98	48	48.5	7	4
99	48.5	49	6	4
100	49	49.5	4	4
101	49.75	50	2	4
102	50	50.5	1	4
103	50.5	51	9	3
104	51	51.5	11	3
105	51.5	52	1	4
106	52	52.75	2	4
107	52.75	53	2	4
108	53	54	2	4
109	54	54.5	6	4
110	54.5	54.75	6	4
111	54.75	55	6	4
112	55	56	9	4
113	56	56.75	4	4
114	56.75	57	4	4
115	57	58	4	4
116	58	58.5	4	4
117	58.5	58.75	4	4
118	58.75	59	4	4
119	59	60	7	4
120	60	60.75	6	4
121	60.75	61	6	4
122	61	62	6	4
123	62	62.5	6	4
124	62.5	62.75	6	4
125	62.75	63	6	4
126	63	64	9	4
127	64	64.5	4	4
128	64.5	64.75	6	4
129	64.75	65	7	4
130	65	65.5	6	4
131	65.5	66	4	4
132	66	66.75	2	4
133	66.75	67	2	4
134	67	68	2	4
135	68	69	2	4
136	70	70.75	4	4
137	70.75	71	4	4
138	71	71.5	0	4
139	71.5	72	0	4
140	72	72.5	4	4
141	72.5	72.75	4	4
142	72.75	73	4	4
143	73	74	7	4
144	74	74.75	2	4
145	74.75	75	2	4
146	75	75.5	11	3
147	75.5	76	11	3
148	76	76.5	2	4
149	76.5	76.75	2	4
150	76.75	77	2	4
151	77	78	5	4
152	78	78.75	4	4
153	78.75	79	4	4
154	79	79.5	0	4
155	79.5	80	0	4
156	80	80.5	4	4
157	80.5	80.75	4	4
158	80.75	81	4	4
159	81	81.5	7	4
160	82	82.5	2	4
161	82.5	82.75	4	4
162	82.75	83	5	4
163	83	83.5	4	4
164	83.5	84	2	4
165	84	84.75	0	4
166	84.75	85	0	4
167	85	86	0	4
168	86	87	0	4
169	88	88.5	5	4
170	88.5	88.75	5	4
171	88.75	89	5	4
172	89	89.25	1	4
173	89.25	89.5	1	4
174	89.5	90	1	4
175	90	90.25	5	4
176	90.25	90.5	5	4
177	90.5	90.75	5	4
178	90.75	91	5	4
179	91	92	8	4
180	92	92.5	3	4
181	92.5	92.75	3	4
182	92.75	93	3	4
183	93	93.25	0	4
184	93.25	93.5	0	4
185	93.5	94	0	4
186	94	94.25	3	4
187	94.25	94.5	3	4
188	94.5	94.75	3	4
189	94.75	95	3	4
190	95	96	6	4
191	96	96.5	5	4
192	96.5	96.75	5	4
193	96.75	97	5	4
194	97	97.25	1	4
195	97.25	97.5	1	4
196	97.5	98	1	4
197	98	98.25	5	4
198	98.25	98.5	5	4
199	98.5	98.75	5	4
200	98.75	99	5	4
201	99	99.75	8	4
202	99.75	100	8	4
203	100	100.5	3	4
204	100.5	100.75	5	4
205	100.75	101	6	4
206	101	101.5	5	4
207	101.5	102	3	4
208	102	102.75	1	4
209	102.75	103	1	4
210	103	104	1	4
211	104	105	1	4
212	106	106.5	2	4
213	106.5	107	2	4
214	107	107.5	4	4
215	107.5	108	6	4
216	108	108.5	2	4
217	108.5	109	6	4
218	109	109.5	4	4
219	109.75	110	9	3
220	110	110.5	2	4
221	110.5	111	2	4
222	111	111.5	4	4
223	111.5	112	6	4
224	112	112.75	2	4
225	112.75	113	1	4
226	113	113.5	1	4
227	113.75	114	9	3
228	114	114.5	2	4
229	114.5	115	2	4
230	115	115.5	4	4
231	115.5	116	6	4
232	116	116.5	7	4
233	116.5	117	6	4
234	117	117.5	4	4
235	117.75	118	2	4
236	118	118.5	1	4
237	118.5	119	9	3
238	119	119.5	11	3
239	119.5	120	1	4
240	120	120.75	2	4
241	120.75	121	2	4
242	121	122	2	4
243	122	122.5	6	4
244	122.5	122.75	6	4
245	122.75	123	6	4
246	123	124	9	4
247	124	124.75	4	4
248	124.75	125	4	4
249	125	126	4	4
250	126	126.5	4	4
251	126.5	126.75	4	4
252	126.75	127	4	4
253	127	128	7	4
254	128	128.75	6	4
255	128.75	129	6	4
256	129	130	6	4
257	130	130.5	6	4
258	130.5	130.75	6	4
259	130.75	131	6	4
260	131	132	9	4
261	132	132.5	4	4
262	132.5	132.75	6	4
263	132.75	133	7	4
264	133	133.5	6	4
265	133.5	134	9	4
266	134	134.75	2	5
267	134.75	135	2	5
268	135	136	2	5
269	136	137.5	2	5
