1	2	3	#
2	3	5	0
3	5	6	0
4	6	8	-7
5	8	9	7
6	9	11	0
7	11	12	0
8	12	14	-7
9	14	15	7
10	15	17	2
11	17	18	-4
12	18	20	4
13	20	21	-4
14	21	22	2
15	22	24	-3
16	24	26	0
17	26	27	-4
18	27	29	9
19	29	30	-1
20	30	32	1
21	32	33	3
22	33	34	-5
23	34	35	2
24	35	36	-2
25	36	38	-3
26	38	39	0
27	39	41	-2
28	41	42	5
29	42	44	-2
30	44	45	-1
31	45	46	-2
32	46	48	-2
33	48	50	0
34	50	51	7
35	51	53	-3
36	53	54	3
37	54	56	5
38	56	57	-5
39	57	58	4
40	58	59	-2
41	59	60	-2
42	60	62	-5
43	62	63	2
44	63	65	1
45	65	66	2
46	66	68	4
47	68	69	-2
48	69	70	-2
49	70	72	-3
50	72	74	0
51	74	75	3
52	75	77	-3
53	77	78	3
54	78	80	5
55	80	81	0
56	81	82	2
57	82	83	-2
58	83	84	-1
59	84	86	-2
60	86	87	3
61	87	89	-1
62	89	90	-4
63	90	92	4
64	92	93	-4
65	93	94	0
66	94	96	5
67	96	98	0
68	98	99	-5
69	99	101	0
70	101	102	0
71	102	104	-7
72	104	105	7
73	105	107	0
74	107	108	0
75	108	110	-7
76	110	111	7
77	111	113	2
78	113	114	-4
79	114	116	4
80	116	117	-4
81	117	118	2
82	118	120	-3
83	120	122	0
84	122	123	-4
85	123	125	9
86	125	126	-1
87	126	128	1
88	128	129	3
89	129	130	-5
90	130	131	2
91	131	132	-2
92	132	134	-3
93	134	135	0
94	135	137	-2
95	137	138	5
96	138	140	-2
97	140	141	-1
98	141	142	-2
99	142	144	-2
100	144	146	0
101	146	147	7
102	147	149	-3
103	149	150	3
104	150	152	5
105	152	153	-5
106	153	154	4
107	154	155	-2
108	155	156	-2
109	156	158	-5
110	158	159	2
111	159	161	1
112	161	162	2
113	162	164	4
114	164	165	-2
115	165	166	-2
116	166	168	-3
117	168	170	0
118	170	171	3
119	171	173	-3
120	173	174	3
121	174	176	5
122	176	177	0
123	177	178	2
124	178	179	-2
125	179	180	-1
126	180	182	-2
127	182	183	3
128	183	185	-1
129	185	186	-4
130	186	188	4
131	188	189	-4
132	189	190	0
133	190	192	5
134	192	195	0
