#	Title	Fascination
#	Title	Fidenco Dante Marchetti, Dick Manning - Fascination.xml
1	1	1.5	11	3
2	1.5	2	0	4
3	2	2.5	4	4
4	2.5	3	7	4
5	3	6	0	5
6	6	8	11	4
7	8	9	0	5
8	9	12	11	4
9	12	13	11	4
10	13	13.5	11	3
11	13.5	14	0	4
12	14	14.5	4	4
13	14.5	15	7	4
14	15	16	0	5
15	16	17	11	4
16	17	18	0	5
17	18	19	11	4
18	19	20.5	9	4
19	20.5	21	11	4
20	21	24	9	4
21	24	25	9	4
22	25	25.5	1	4
23	25.5	26	2	4
24	26	26.5	5	4
25	26.5	27	9	4
26	27	30	2	5
27	30	31	2	5
28	31	31.5	1	4
29	31.5	32	2	4
30	32	32.5	5	4
31	32.5	33	9	4
32	33	35	0	5
33	35	36	0	5
34	36	37	0	5
35	37	37.5	1	4
36	37.5	38	2	4
37	38	38.5	5	4
38	38.5	39	9	4
39	39	40	2	5
40	40	41	0	5
41	41	42	11	4
42	42	43	9	4
43	43	44.5	5	4
44	44.5	45	2	4
45	45	47	0	4
46	47	48	11	3
47	48	48.5	11	3
48	49	49.5	11	3
49	49.5	50	0	4
50	50	50.5	4	4
51	50.5	51	7	4
52	51	54	0	5
53	54	56	11	4
54	56	57	0	5
55	57	60	11	4
56	60	61	11	4
57	61	61.5	11	3
58	61.5	62	0	4
59	62	62.5	4	4
60	62.5	63	7	4
61	63	64	0	5
62	64	65	11	4
63	65	66	0	5
64	66	67	11	4
65	67	68.5	9	4
66	68.5	69	11	4
67	69	72	9	4
68	72	73	9	4
69	73	73.5	1	4
70	73.5	74	2	4
71	74	74.5	5	4
72	74.5	75	9	4
73	75	76	5	5
74	76	77	4	5
75	77	78	2	5
76	78	79	0	5
77	79	80.5	9	4
78	80.5	81	5	4
79	81	83	4	4
80	83	84	2	4
81	84	85	2	4
82	85	85.5	1	4
83	85.5	86	2	4
84	86	86.5	4	4
85	86.5	87	5	4
86	87	90	9	4
87	90	93	11	4
88	93	96	0	5
89	96	97	0	5
