#	Title	Add ide a didit
#	Source Filename	Hungarian song - Add ide a didit.xml
1	0	1	Add
2	1	1	i
3	3	1	de
4	0	1	a
5	1	1	di
6	3	1	dit,
7	1	1	a di
8	3	1	dit
9	0	1	add
10	1	1	i
11	3	1	de,
12	0	1	én
13	0	1	a
14	1	1	di
15	3	1	dit
16	1	1	o
17	3	1	da
18	0	1	nem
19	1	1	a
20	3	1	dom.
41	0	1	A
42	1	1	di
43	3	1	di
44	0	1	hó
45	0	1	fe
46	0	1	hér,
48	0	1	a
49	1	1	di
50	3	1	di
51	1	1	kő
52	2	1	ke
53	3	1	mény,
55	0	1	a
56	1	1	di
57	3	1	di
58	1	1	bom
59	2	1	ba
60	3	1	jó,
62	0	1	a
63	1	1	di
64	3	1	di
65	0	1	jó
68	0	1	.
