1	2	3	#
2	3	4	-3
3	4	5	0
4	5	6	0
5	6	7	-4
6	7	8	0
7	8	9	0
8	9	10	-7
9	10	11	4
10	11	12	0
11	12	13	-4
12	13	14	4
13	14	15	0
14	15	16	-2
15	16	17	4
16	17	18	3
17	18	19	3
18	19	20	-1
19	20	21	-2
20	21	24	2
21	24	26	0
22	26	27	3
23	27	28	-3
24	28	29	0
25	29	30	0
26	30	31	-4
27	31	32	0
28	32	33	0
29	33	34	-7
30	34	35	4
31	35	36	0
32	36	37	-4
33	37	38	4
34	38	39	0
35	39	40	-2
36	40	41	4
37	41	42	3
38	42	43	3
39	43	44	-1
40	44	45	-2
41	45	48	-2
42	48	49	0
43	49	50	7
44	50	51	-2
45	51	52	-1
46	52	52.5	0
47	52.5	53	0
48	53	54	0
49	54	55	-4
50	55	55.5	0
51	55.5	56	0
52	56	57	0
53	57	58	-7
54	58	59	4
55	59	60	0
56	60	63	0
57	63	64	-2
58	64	65	4
59	65	66	3
60	66	67	3
61	67	68	-1
62	68	69	-2
63	69	72	2
64	72	73	0
65	73	74	3
66	74	75	-2
67	75	76	-1
68	76	76.5	0
69	76.5	77	0
70	77	78	0
71	78	79	-4
72	79	79.5	0
73	79.5	80	0
74	80	81	0
75	81	82	-7
76	82	83	4
77	83	84	0
78	84	87	0
79	87	88	-2
80	88	89	4
81	89	90	3
82	90	91	3
83	91	92	-1
84	92	93	-2
85	93	96	-2
86	97	98	7
87	98	99	-2
88	99	100	-1
89	100	100.5	0
90	100.5	101	0
91	101	102	0
92	102	103	-4
93	103	103.5	0
94	103.5	104	0
95	104	105	0
96	105	106	-7
97	106	107	4
98	107	108	0
99	108	111	0
100	111	112	-2
101	112	113	4
102	113	114	3
103	114	115	3
104	115	116	-1
105	116	117	-2
106	117	120	2
107	120	121	0
108	121	122	3
109	122	123	-2
110	123	124	-1
111	124	124.5	0
112	124.5	125	0
113	125	126	0
114	126	127	-4
115	127	127.5	0
116	127.5	128	0
117	128	129	0
118	129	130	-7
119	130	131	4
120	131	132	0
121	132	135	0
122	135	136	-2
123	136	137	4
124	137	138	3
125	138	139	3
126	139	140	-1
127	140	141	-2
128	141	144	-2
129	145	146	7
130	146	147	-2
131	147	150	-5
132	150	152	0
