1	2	3	#
2	3	4	2
3	4	6	2
4	6	7	-4
5	7	8	-3
6	8	10	2
7	10	11	0
8	11	12	1
9	12	14	2
10	14	15	-3
11	15	16	-4
12	16	18	2
13	18	19	0
14	19	20	2
15	21	22	1
16	22	23	-3
17	23	24	2
18	24	25	1
19	25	26	-3
20	26	27	0
21	27	28	2
22	28	32	1
23	32	33	0
24	34	35	0
25	35	36	2
26	36	38	2
27	38	39	-4
28	39	40	-3
29	40	42	2
30	42	43	0
31	43	44	1
32	44	46	2
33	46	47	-3
34	47	48	-4
35	48	50	2
36	50	51	0
37	51	52	2
38	53	54	1
39	54	55	-3
40	55	56	2
41	56	57	1
42	57	58	-3
43	58	59	0
44	59	60	2
45	60	64	1
46	64	65	0
47	66	67	0
48	67	68	2
49	68	70	2
50	70	71	-5
51	71	72	2
52	72	74	1
53	74	75	4
54	75	76	-2
55	76	80	-3
56	80	81	0
57	82	83	-4
58	83	84	2
59	84	86	1
60	86	87	-1
61	87	88	1
62	88	89	2
63	89	91	-5
64	91	92	5
65	92	96	2
66	96	97	0
67	97	98	0
68	98	99	0
69	99	100	0
70	100	102	0
71	102	103	-4
72	103	104	-3
73	104	106	2
74	106	107	0
75	107	108	1
76	108	110	2
77	110	111	-3
78	111	112	-4
79	112	114	2
80	114	115	0
81	115	116	2
82	116	118	1
83	118	119	-3
84	119	120	2
85	120	121	1
86	121	123	-3
87	123	123.5	0
88	123.5	124	2
89	124	126	1
90	126	127	-3
91	127	128	2
92	128	129	1
93	129	131	-3
94	131	132	3
95	132	134	4
96	134	135	-4
97	135	136	2
98	136	137	2
99	137	138	0
100	138	140	-2
101	140	144	-2
