1	2	3	#
2	3	4	5
3	4	5	-5
4	5	6	-1
5	6	9	1
6	9	10	0
7	10	11	-1
8	11	12	1
9	12	13	2
10	13	14	-3
11	14	15	1
12	15	16	2
13	16	17	-3
14	17	18	1
15	18	21	0
16	21	24	0
17	24	26	0
18	26	27	2
19	27	28	8
20	28	29	-5
21	29	30	4
22	30	31	-5
23	31	32	3
24	32	33	-5
25	33	34	3
26	34	35	-3
27	35	36	2
28	36	37	-6
29	37	38	4
30	38	39	-5
31	39	42	3
32	42	45	0
33	45	48	0
34	48	50	0
35	50	51	0
36	51	52	5
37	52	53	-5
38	53	54	-1
39	54	57	1
40	57	58	0
41	58	59	-1
42	59	60	1
43	60	61	2
44	61	62	-3
45	62	63	1
46	63	64	3
47	64	65	-3
48	65	66	1
49	66	69	0
50	69	70	0
51	70	71	-1
52	71	72	1
53	72	73	2
54	73	74	-3
55	74	75	1
56	75	77	3
57	77	78	0
58	78	79	0
59	79	80	-2
60	80	81	-4
61	81	84	-1
62	84	87	0
63	87	89	10
64	89	90	0
65	90	91	0
66	91	92	-3
67	92	93	-2
68	93	96	-2
69	96	99	0
70	99	100	7
71	100	101	-1
72	101	102	1
73	102	103	1
74	103	104	-1
75	104	105	1
76	105	106	0
77	106	107	1
78	107	108	-9
79	108	109	0
80	109	110	8
81	110	111	1
82	111	114	-9
83	114	115	0
84	115	116	8
85	116	117	1
86	117	120	-9
87	120	123	0
88	123	124	7
89	124	125	-1
90	125	126	1
91	126	127	1
92	127	128	-1
93	128	129	1
94	129	130	0
95	130	131	1
96	131	132	-7
97	132	133	0
98	133	134	6
99	134	135	1
100	135	138	-2
101	138	139	0
102	139	140	1
103	140	141	1
104	141	144	-2
105	144	146	0
106	146	147	-7
107	147	148	5
108	148	149	-5
109	149	150	-1
110	150	153	1
111	153	154	0
112	154	155	-1
113	155	156	1
114	156	157	2
115	157	158	-3
116	158	159	1
117	159	160	2
118	160	161	-3
119	161	162	1
120	162	165	0
121	165	168	0
122	168	169	0
123	170	171	0
124	171	172	10
125	172	173	-5
126	173	174	4
127	174	175	-5
128	175	176	3
129	176	177	-5
130	177	179	0
131	180	183	10
132	183	186	0
133	186	188	0
134	188	189	-1
135	189	191	-1
136	191	192	-6
137	192	195	1
138	195	198	0
139	198	201	0
140	203	204	-5
