#	Title	Cathy's Clown
#	Source Filename	Don Everly, Phil Everly - Cathy's Clown.xml
4	6	5	3	0	major
6	8	10	3	0	major
8	10	5	3	0	major
10	12	0	3	0	major
12	16	5	3	0	major
16	17	10	3	0	major
17	18	5	3	0	major
18	20	10	3	0	major
20	22	5	3	0	major
22	24	10	3	0	major
24	26	5	3	0	major
26	28	0	3	0	major
28	32	5	3	0	major
32	33	10	3	0	major
33	36	5	3	0	major
36	42	2	3	1	minor
42	44	5	3	0	major
44	52	10	3	0	major
52	54	5	3	0	major
54	56	10	3	0	major
56	58	5	3	0	major
58	60	0	3	0	major
60	64	5	3	0	major
64	64	10	3	0	major
64	70	5	3	0	major
70	72	10	3	0	major
72	74	5	3	0	major
74	76	10	3	0	major
76	78	5	3	0	major
78	80	10	3	0	major
80	82	5	3	0	major
82	84	3	3	0	major
84	86	10	3	0	major
86	88	7	3	1	minor
88	90	2	3	1	minor
90	92	10	3	0	major
92	96	5	3	0	major
96	100	10	3	0	major
100	102	5	3	0	major
102	104	10	3	0	major
104	106	5	3	0	major
106	108	0	3	0	major
108	112	5	3	0	major
112	112	10	3	0	major
112	114	5	3	0	major
114	116	10	3	0	major
116	118	5	3	0	major
118	120	10	3	0	major
120	122	5	3	0	major
122	124	0	3	0	major
124	128	5	3	0	major
128	129	10	3	0	major
129	132	5	3	0	major
132	137	2	3	1	minor
137	140	5	3	0	major
140	148	10	3	0	major
148	150	5	3	0	major
150	152	10	3	0	major
152	154	5	3	0	major
154	156	0	3	0	major
156	160	5	3	0	major
160	161	10	3	0	major
161	164	5	3	0	major
164	168	5	3	0	major
168	200	7	3	0	major
200	206	4	3	1	minor
206	208	7	3	0	major
208	216	0	3	0	major
216	218	7	3	0	major
218	220	0	3	0	major
220	222	7	3	0	major
222	224	2	3	0	major
224	228	7	3	0	major
228	229	0	3	0	major
229	230	7	3	0	major
230	232	0	3	0	major
232	236	7	3	0	major
236	237	0	3	0	major
237	238	7	3	0	major
238	240	2	3	0	major
240	248	4	3	1	minor
