#	Title	TEMA PER PIANOFORTE
#	Title	Alberto Marafioti - Tema per Pianoforte.xml
1	0	1	11	3
2	1	2	7	3
3	2	3	11	3
4	3	4	0	4
5	4	5	7	3
6	5	5.5	7	3
7	5.5	6	9	3
8	6	7	11	3
9	7	8	2	4
10	8	9	0	4
11	9	10	11	3
12	10	10.5	2	4
13	10.5	11	4	4
14	11	12	6	4
15	12	13	4	4
16	13	14	2	4
17	14	14.3333	0	4
18	14.3333	14.6667	2	4
19	14.6667	15	0	4
20	15	16	4	4
21	16	17	2	4
22	17	18	0	4
23	18	19	0	4
24	19	20	11	3
25	20	21	7	3
26	21	21.5	2	4
27	21.5	22	0	4
28	22	23	11	3
29	23	24	9	3
30	24	25	11	3
31	25	26	9	3
32	26	27	7	3
33	27	28	2	3
34	28	29	11	2
35	29	30	0	3
36	30	31	7	2
37	31	31.5	7	2
38	31.5	32	9	2
39	32	33	11	2
40	33	34	2	3
41	34	35	0	3
42	35	36	11	2
43	36	36.5	2	3
44	36.5	37	4	3
45	37	38	6	3
46	38	39	4	3
47	39	40	2	3
48	40	40.3333	0	3
49	40.3333	40.6667	2	3
50	40.6667	41	0	3
51	41	42	4	3
52	42	43	2	3
53	43	44	0	3
54	44	45	0	3
55	45	46	11	2
56	46	47	7	2
57	47	47.5	2	3
58	47.5	48	0	3
59	48	50	11	2
60	49	50	2	2
61	50	52	11	2
62	52	53	11	2
63	53	54	11	2
64	54	55	11	2
