1	2	3	#
2	3	4	5
3	4	5	0
4	5	6	2
5	6	6.5	2
6	6.5	7	3
7	7	8.5	0
8	8.5	9	-2
9	9	10	-1
10	10	11	0
11	11	12	-2
12	12	14	-2
13	14	15	-5
14	15	16	5
15	16	17	0
16	17	18	2
17	18	18.5	2
18	18.5	19	3
19	19	20.5	0
20	20.5	21	-2
21	21	22	-1
22	22	23	0
23	23	24	-2
24	24	26	-2
25	26	27	7
26	27	28	0
27	28	29	-3
28	29	30	3
29	30	30.5	0
30	30.5	31	-2
31	31	32.5	-3
32	32.5	33	3
33	33	34	-1
34	34	35	-4
35	35	36	4
36	36	38	-2
37	38	39	-7
38	39	40	5
39	40	41	0
40	41	42	2
41	42	42.5	2
42	42.5	43	3
43	43	44.5	0
44	44.5	45	-2
45	45	46	-1
46	46	47	0
47	47	48	-2
48	48	50	-2
49	50	50.5	5
50	50.5	51	-6
51	51	53	1
52	53	53.5	2
53	53.5	54	-7
54	54	56	5
55	56	56.5	0
56	56.5	57	4
57	57	58	3
58	58	58.5	-3
59	58.5	59	-4
60	59	59.5	2
61	59.5	60	-7
62	60	62	5
