#	Title	Morning in Cornwall
#	Source Filename	Gheorghe Zamfir, James Last - Morning in Cornwall.xml
0	8	9	3	1	minor
8	20	9	3	1	minor
20	24	9	3	1	minor
24	28	2	3	1	minor
28	32	7	3	0	dominant
32	36	0	3	0	major
36	40	9	3	1	minor
40	44	2	3	1	minor
44	48	5	3	0	major
48	52	2	3	0	dominant
52	56	9	3	1	minor
56	60	2	3	1	minor
60	64	7	3	0	dominant
64	68	0	3	0	major
68	72	9	3	1	minor
72	76	2	3	1	minor
76	82	5	3	0	major
82	84	9	3	0	dominant
84	92	9	3	0	major
92	96	2	3	0	major
96	100	4	3	0	major
100	108	9	3	0	major
108	112	2	3	0	major
112	116	4	3	0	major
116	124	9	3	1	minor
124	128	2	3	1	minor
128	132	7	3	0	major
132	136	0	3	0	major
136	140	9	3	1	minor
140	144	2	3	1	minor
144	148	5	3	0	major
148	152	4	3	0	dominant
152	156	9	3	1	minor
156	160	2	3	1	minor
160	164	7	3	0	major
164	168	0	3	0	major
168	172	9	3	1	minor
172	176	2	3	1	minor
176	181.75	5	3	0	major
181.75	184	9	3	0	dominant
184	192	9	3	0	major
192	196	2	3	0	major
196	200	4	3	0	major
200	208	9	3	0	major
208	212	2	3	0	major
212	216	4	3	0	major
216	224	9	3	1	minor
224	228	9	3	1	minor
228	232	2	3	1	minor
232	236	7	3	0	dominant
236	240	0	3	0	major
240	244	9	3	1	minor
244	248	2	3	1	minor
248	252	5	3	0	major
252	256	4	3	0	dominant
256	260	9	3	1	minor
260	264	2	3	1	minor
264	268	7	3	0	dominant
268	272.25	0	3	0	major
272.25	276	9	3	1	minor
276	280	2	3	1	minor
280	288	5	3	0	major
288	296	9	3	1	minor
296	312	9	3	1	minor
312	320	9	3	1	minor
